"procedure_id","procedure_name_ar","procedure_name_en","procedure_year","procedure_number","instance_date","actual_worth","row_status_code","procedure_area","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","area_id","area_name_ar","area_name_en","actual_area","property_total_value"
"24","تقييم عقار","Property Evaluation","2021","348","24-01-2021","21721205.00","COMPLETED","1681.64","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","1681.64","21721205.00"
"24","تقييم عقار","Property Evaluation","2021","616","09-02-2021","26724575.00","COMPLETED","5327.89","1","ارض","Land","65","صناعية","Industrial","435","الحبيه الرابعة","Al Hebiah Fourth","5327.89","26724575.00"
"24","تقييم عقار","Property Evaluation","2021","710","15-02-2021","377340.29","COMPLETED","62.36","3","وحدة","Unit","60","شقه سكنيه","Flat","485","معيصم الأول","Me'Aisem First","62.36","377340.29"
"24","تقييم عقار","Property Evaluation","2021","788","21-02-2021","1776850.92","COMPLETED","223.76","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","223.76","1776850.92"
"24","تقييم عقار","Property Evaluation","2021","790","21-02-2021","307273.61","COMPLETED","49.00","3","وحدة","Unit","60","شقه سكنيه","Flat","284","جبل على","Jabal Ali","49.00","307273.61"
"24","تقييم عقار","Property Evaluation","2021","798","21-02-2021","2710170.00","COMPLETED","3873.59","1","ارض","Land","40","مشتل","Plants shop","345","ورسان الثالثه","Al Warsan Third","3873.59","2710170.00"
"24","تقييم عقار","Property Evaluation","2021","889","01-03-2021","1199028.10","COMPLETED","149.67","3","وحدة","Unit","42","مكتب","Office","350","الثنيه الخامسة","Al Thanyah Fifth","149.67","1199028.10"
"24","تقييم عقار","Property Evaluation","2021","1114","16-03-2021","8000000.00","COMPLETED","1150.16","1","ارض","Land","62","تجارية","Commercial","485","معيصم الأول","Me'Aisem First","1150.16","8000000.00"
"24","تقييم عقار","Property Evaluation","2021","1242","28-03-2021","1900000.00","COMPLETED","224.00","1","ارض","Land","63","سكنية","Residential","445","جبل علي الأولى","Jabal Ali First","224.00","1900000.00"
"24","تقييم عقار","Property Evaluation","2021","1244","28-03-2021","1991063.00","COMPLETED","1849.76","1","ارض","Land",null,"","","438","الطي","Al Ttay","1849.82","1991063.00"
"24","تقييم عقار","Property Evaluation","2021","1355","04-04-2021","2096484.00","COMPLETED","973.85","1","ارض","Land",null,"","","395","جبل على الصناعية الأولى","Jabal Ali Industrial First","973.85","2096484.00"
"24","تقييم عقار","Property Evaluation","2021","1470","12-04-2021","5159987.18","COMPLETED","219.26","3","وحدة","Unit","101","شقة فندقية","Hotel Apartment","390","برج خليفة","Burj Khalifa","219.26","5159987.18"
"24","تقييم عقار","Property Evaluation","2021","1549","19-04-2021","3919803.00","COMPLETED","1820.81","1","ارض","Land","65","صناعية","Industrial","308","القوز الصناعيه الاولى","Al Goze Industrial First","1820.76","3919803.00"
"24","تقييم عقار","Property Evaluation","2021","1948","23-05-2021","20890017.00","COMPLETED","1617.29","1","ارض","Land","63","سكنية","Residential","412","المركاض","Al Merkadh","1617.28","20890017.00"
"24","تقييم عقار","Property Evaluation","2021","2069","30-05-2021","4710067.00","COMPLETED","291.72","1","ارض","Land","62","تجارية","Commercial","235","عيال ناصر","Eyal Nasser","291.72","4710067.00"
"24","تقييم عقار","Property Evaluation","2021","2414","21-06-2021","2000000.00","COMPLETED","1653.67","1","ارض","Land","65","صناعية","Industrial","248","ام رمول","Um Ramool","1653.67","2000000.00"
"24","تقييم عقار","Property Evaluation","2021","2419","21-06-2021","24000000.00","COMPLETED","1244.96","1","ارض","Land","62","تجارية","Commercial","410","نخلة جميرا","Palm Jumeirah","1364.23","24000000.00"
"24","تقييم عقار","Property Evaluation","2021","2578","04-07-2021","1009823.44","COMPLETED","125.45","3","وحدة","Unit","60","شقه سكنيه","Flat","452","الحبيه الثانية","Al Hebiah Second","125.45","1009823.44"
"24","تقييم عقار","Property Evaluation","2021","2600","05-07-2021","1847257.80","COMPLETED","210.24","3","وحدة","Unit","60","شقه سكنيه","Flat","390","برج خليفة","Burj Khalifa","210.24","1847257.80"
"24","تقييم عقار","Property Evaluation","2021","2601","05-07-2021","17483006.00","COMPLETED","8121.13","1","ارض","Land","62","تجارية","Commercial","445","جبل علي الأولى","Jabal Ali First","8121.19","17483006.00"
"24","تقييم عقار","Property Evaluation","2021","2609","05-07-2021","4289801.00","COMPLETED","996.34","1","ارض","Land",null,"","","317","جميرا الاولى","Jumeirah First","996.34","4289801.00"
"24","تقييم عقار","Property Evaluation","2021","2611","05-07-2021","24499954.00","COMPLETED","9104.49","1","ارض","Land","16","نادي رياضي","Sports Club","231","الممزر","Al Mamzer","9104.53","24499954.00"
"24","تقييم عقار","Property Evaluation","2021","2639","06-07-2021","3750008.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","1393.55","3750008.00"
"24","تقييم عقار","Property Evaluation","2021","2646","07-07-2021","904545.71","COMPLETED","79.71","3","وحدة","Unit","101","شقة فندقية","Hotel Apartment","390","برج خليفة","Burj Khalifa","79.71","904545.71"
"24","تقييم عقار","Property Evaluation","2021","2647","07-07-2021","246938.04","COMPLETED","38.00","3","وحدة","Unit","23","محل","Shop","343","ورسان الاولى","Al Warsan First","38.00","246938.04"
"24","تقييم عقار","Property Evaluation","2021","2655","07-07-2021","12735469.00","COMPLETED","4732.66","1","ارض","Land","64","زراعية","Agricultural","396","الخوانيج الأولى","Al Khawaneej First","2787.08","12735469.00"
"24","تقييم عقار","Property Evaluation","2021","2657","07-07-2021","27000000.00","COMPLETED","2768.98","1","ارض","Land","62","تجارية","Commercial","459","مجمع دبي للاستثمار الثاني","Dubai Investment Park Second","2768.98","27000000.00"
"24","تقييم عقار","Property Evaluation","2021","2710","12-07-2021","2500000.00","COMPLETED","921.22","1","ارض","Land","63","سكنية","Residential","327","ند شما","Nad Shamma","921.23","2500000.00"
"24","تقييم عقار","Property Evaluation","2021","2713","12-07-2021","160000000.00","COMPLETED","2322.58","1","ارض","Land","64","زراعية","Agricultural","355","النهده الاولى","Al Nahda First","2322.58","160000000.00"
"24","تقييم عقار","Property Evaluation","2020","2141","18-08-2020","944114.00","COMPLETED","111.13","3","وحدة","Unit","60","شقه سكنيه","Flat","335","ند الشبا الاولى","Nad Al Shiba First","112.69","944114.00"
"24","تقييم عقار","Property Evaluation","2020","2142","18-08-2020","975568.00","COMPLETED","115.43","3","وحدة","Unit","60","شقه سكنيه","Flat","335","ند الشبا الاولى","Nad Al Shiba First","117.00","975568.00"
"24","تقييم عقار","Property Evaluation","2020","2630","04-10-2020","6461036.46","COMPLETED","277.67","3","وحدة","Unit","60","شقه سكنيه","Flat","410","نخلة جميرا","Palm Jumeirah","277.67","6461036.46"
"24","تقييم عقار","Property Evaluation","2020","2639","05-10-2020","1769509.37","COMPLETED","319.89","3","وحدة","Unit","42","مكتب","Office","350","الثنيه الخامسة","Al Thanyah Fifth","319.89","1769509.37"
"24","تقييم عقار","Property Evaluation","2020","2778","19-10-2020","6000000.00","COMPLETED","1356.38","1","ارض","Land","63","سكنية","Residential","393","البرشاء الثانيه","Al Barsha Second","1356.38","6000000.00"
"24","تقييم عقار","Property Evaluation","2020","2806","21-10-2020","1375825.00","COMPLETED","464.85","1","ارض","Land","4","فيلا","Villa","335","ند الشبا الاولى","Nad Al Shiba First","464.85","1375825.00"
"24","تقييم عقار","Property Evaluation","2020","3101","15-11-2020","180000000.00","COMPLETED","4789.43","1","ارض","Land","62","تجارية","Commercial","485","معيصم الأول","Me'Aisem First","4789.43","180000000.00"
"24","تقييم عقار","Property Evaluation","2020","3103","15-11-2020","8000000.00","COMPLETED","622.37","1","ارض","Land","62","تجارية","Commercial","410","نخلة جميرا","Palm Jumeirah","622.37","8000000.00"
"24","تقييم عقار","Property Evaluation","2020","3109","15-11-2020","4721907.00","COMPLETED","219.34","1","ارض","Land","63","سكنية","Residential","235","عيال ناصر","Eyal Nasser","219.34","4721907.00"
"24","تقييم عقار","Property Evaluation","2020","3132","19-11-2020","18429098.72","COMPLETED","607.76","3","وحدة","Unit","60","شقه سكنيه","Flat","410","نخلة جميرا","Palm Jumeirah","608.63","18429098.72"
"24","تقييم عقار","Property Evaluation","2020","3406","14-12-2020","175000000.00","COMPLETED","4923.21","1","ارض","Land","63","سكنية","Residential","526","الخليج التجارى","Business Bay","4923.21","175000000.00"
"24","تقييم عقار","Property Evaluation","2020","3492","22-12-2020","3918165.00","COMPLETED","866.69","1","ارض","Land","63","سكنية","Residential","303","ام سقيم الاولى","Um Suqaim First","866.69","3918165.00"
"24","تقييم عقار","Property Evaluation","2021","56","05-01-2021","2802675.02","COMPLETED","146.92","3","وحدة","Unit","60","شقه سكنيه","Flat","390","برج خليفة","Burj Khalifa","145.68","2802675.02"
"24","تقييم عقار","Property Evaluation","2021","301","20-01-2021","5750000.00","COMPLETED","238.48","1","ارض","Land","62","تجارية","Commercial","233","هور العنز","Hor Al Anz","238.48","5750000.00"
"24","تقييم عقار","Property Evaluation","2021","303","20-01-2021","15000000.00","COMPLETED","1430.98","1","ارض","Land","62","تجارية","Commercial","352","الثنيه الرابعة","Al Thanayah Fourth","1430.98","15000000.00"
"24","تقييم عقار","Property Evaluation","2021","498","31-01-2021","9827160.00","COMPLETED","4564.87","1","ارض","Land","63","سكنية","Residential","465","وادي الصفا 3","Wadi Al Safa 3","4563.88","9827160.00"
"24","تقييم عقار","Property Evaluation","2021","1186","23-03-2021","777349.40","COMPLETED","70.77","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","70.77","777349.40"
"24","تقييم عقار","Property Evaluation","2021","1230","28-03-2021","684077.37","COMPLETED","84.15","3","وحدة","Unit","42","مكتب","Office","409","البرشاء جنوب الثالثة","Al Barshaa South Third","84.15","684077.37"
"24","تقييم عقار","Property Evaluation","2021","1446","11-04-2021","3031114.00","COMPLETED","704.00","1","ارض","Land","63","سكنية","Residential","463","وادي الصفا 7","Wadi Al Safa 7","704.00","3031114.00"
"24","تقييم عقار","Property Evaluation","2021","1494","14-04-2021","2456601.00","COMPLETED","1141.13","1","ارض","Land","65","صناعية","Industrial","372","القوز الصناعيه الثانيه","Al Goze Industrial Second","1141.13","2456601.00"
"24","تقييم عقار","Property Evaluation","2021","1583","21-04-2021","3500000.00","COMPLETED","603.40","1","ارض","Land","62","تجارية","Commercial","352","الثنيه الرابعة","Al Thanayah Fourth","603.41","3500000.00"
"24","تقييم عقار","Property Evaluation","2021","1671","29-04-2021","73569318.00","COMPLETED","34174.10","1","ارض","Land","857","مستشفي /مدرسة تمريض","hospital/Nursing School","396","الخوانيج الأولى","Al Khawaneej First","34174.11","73569318.00"
"24","تقييم عقار","Property Evaluation","2021","1758","06-05-2021","44401087.00","COMPLETED","1650.00","1","ارض","Land","62","تجارية","Commercial","350","الثنيه الخامسة","Al Thanyah Fifth","1890.00","44401087.00"
"24","تقييم عقار","Property Evaluation","2021","1761","06-05-2021","5668194.00","COMPLETED","1755.31","1","ارض","Land","63","سكنية","Residential","231","الممزر","Al Mamzer","1755.31","5668194.00"
"24","تقييم عقار","Property Evaluation","2021","1960","24-05-2021","3135207.00","COMPLETED","1618.17","1","ارض","Land","63","سكنية","Residential","463","وادي الصفا 7","Wadi Al Safa 7","1618.17","3135207.00"
"24","تقييم عقار","Property Evaluation","2021","2444","23-06-2021","1238450.37","COMPLETED","37.05","3","وحدة","Unit","112","غرفة فندقية","Hotel Rooms","330","مرسى دبي","Marsa Dubai","37.05","1238450.37"
"24","تقييم عقار","Property Evaluation","2021","2721","13-07-2021","13828511.00","COMPLETED","1605.89","1","ارض","Land","62","تجارية","Commercial","334","الجداف","Al Jadaf","5629.92","13828511.00"
"24","تقييم عقار","Property Evaluation","2021","2822","25-07-2021","2362030.00","COMPLETED","219.44","1","ارض","Land","62","تجارية","Commercial","367","السوق الكبير","Al Suq Al Kabeer","219.44","2362030.00"
"24","تقييم عقار","Property Evaluation","2021","2878","28-07-2021","66156548.00","COMPLETED","38413.44","1","ارض","Land","65","صناعية","Industrial","309","القوز الصناعيه الثالثه","Al Goze Industrial Third","38414.94","66156548.00"
"24","تقييم عقار","Property Evaluation","2021","2881","28-07-2021","15712710.00","COMPLETED","1459.76","1","ارض","Land",null,"","","412","المركاض","Al Merkadh","1459.76","15712710.00"
"24","تقييم عقار","Property Evaluation","2021","2889","29-07-2021","8500000.00","COMPLETED","1449.29","1","ارض","Land","63","سكنية","Residential","304","ام سقيم الثانيه","Um Suqaim Second","1449.29","8500000.00"
"24","تقييم عقار","Property Evaluation","2020","2195","25-08-2020","18000000.00","COMPLETED","3716.12","1","ارض","Land","62","تجارية","Commercial","338","القوز الاولى","Al Goze First","3716.12","18000000.00"
"24","تقييم عقار","Property Evaluation","2020","2287","03-09-2020","4280932.00","COMPLETED","994.28","1","ارض","Land","63","سكنية","Residential","364","الوصل","Al Wasl","994.28","4280932.00"
"24","تقييم عقار","Property Evaluation","2020","2404","14-09-2020","5923821.00","COMPLETED","2293.09","1","ارض","Land","62","تجارية","Commercial","343","ورسان الاولى","Al Warsan First","2293.09","5923821.00"
"24","تقييم عقار","Property Evaluation","2020","2483","20-09-2020","19617476.00","COMPLETED","729.01","1","ارض","Land","62","تجارية","Commercial","339","المرر","Al Mararr","729.01","19617476.00"
"24","تقييم عقار","Property Evaluation","2020","2669","07-10-2020","73875401.00","COMPLETED","3812.92","1","ارض","Land","63","سكنية","Residential","526","الخليج التجارى","Business Bay","3812.92","73875401.00"
"24","تقييم عقار","Property Evaluation","2020","2709","12-10-2020","1664913498.00","COMPLETED","1546756.75","1","ارض","Land","62","تجارية","Commercial","351","الثنيه الثالثة","Al Thanyah Third","1546756.75","1664913498.00"
"24","تقييم عقار","Property Evaluation","2020","2777","19-10-2020","40000000.00","COMPLETED","1793.57","1","ارض","Land","38","سكني (شقق)","Residential Flats","297","الورقاء الاولى","Al Warqa First","1793.58","40000000.00"
"24","تقييم عقار","Property Evaluation","2020","2824","22-10-2020","640701.55","COMPLETED","96.62","3","وحدة","Unit","60","شقه سكنيه","Flat","484","ند حصة","Nadd Hessa","96.62","640701.55"
"24","تقييم عقار","Property Evaluation","2020","2903","27-10-2020","5500000.00","COMPLETED","205.78","1","ارض","Land","63","سكنية","Residential","233","هور العنز","Hor Al Anz","205.78","5500000.00"
"24","تقييم عقار","Property Evaluation","2020","2904","27-10-2020","750000000.00","COMPLETED","47146.05","1","ارض","Land","62","تجارية","Commercial","410","نخلة جميرا","Palm Jumeirah","47146.05","750000000.00"
"24","تقييم عقار","Property Evaluation","2020","2967","02-11-2020","28000000.00","COMPLETED","3716.12","1","ارض","Land","65","صناعية","Industrial","395","جبل على الصناعية الأولى","Jabal Ali Industrial First","3716.12","28000000.00"
"24","تقييم عقار","Property Evaluation","2020","3324","07-12-2020","51526864.00","COMPLETED","15956.69","1","ارض","Land","62","تجارية","Commercial","414","البرشاء جنوب الثانية","Al Barshaa South Second","15956.69","51526864.00"
"24","تقييم عقار","Property Evaluation","2020","3599","29-12-2020","9500000.00","COMPLETED","885.59","1","ارض","Land","63","سكنية","Residential","343","ورسان الاولى","Al Warsan First","923.25","9500000.00"
"24","تقييم عقار","Property Evaluation","2021","79","06-01-2021","53819500.00","COMPLETED","10000.00","1","ارض","Land","10","مدرسة","School","332","زعبيل الثانيه","Zaabeel Second","9999.99","53819500.00"
"24","تقييم عقار","Property Evaluation","2021","203","13-01-2021","3500000.00","COMPLETED","910.45","1","ارض","Land","63","سكنية","Residential","278","منخول","Mankhool","910.46","3500000.00"
"24","تقييم عقار","Property Evaluation","2021","269","18-01-2021","12674976.00","COMPLETED","1570.06","1","ارض","Land","62","تجارية","Commercial","341","المركز التجارى الاولى","Trade Center First","1570.06","12674976.00"
"24","تقييم عقار","Property Evaluation","2021","406","27-01-2021","17499975.00","COMPLETED","23225.75","1","ارض","Land","64","زراعية","Agricultural","401","وادي العمردي","Wadi Al Amardi","23225.75","17499975.00"
"24","تقييم عقار","Property Evaluation","2021","437","28-01-2021","909387.31","COMPLETED","100.35","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","100.35","909387.31"
"24","تقييم عقار","Property Evaluation","2021","440","28-01-2021","871131.65","COMPLETED","95.57","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","95.57","871131.65"
"24","تقييم عقار","Property Evaluation","2021","443","28-01-2021","2837619.21","COMPLETED","314.80","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","314.80","2837619.21"
"24","تقييم عقار","Property Evaluation","2021","650","11-02-2021","33301138.00","COMPLETED","2578.15","1","ارض","Land","62","تجارية","Commercial","271","الكرامه","Al Karama","2578.00","33301138.00"
"24","تقييم عقار","Property Evaluation","2021","655","11-02-2021","418754890.00","COMPLETED","38903.64","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","38903.64","418754890.00"
"24","تقييم عقار","Property Evaluation","2021","824","22-02-2021","560544.00","COMPLETED","116.78","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","116.78","560544.00"
"24","تقييم عقار","Property Evaluation","2021","1712","03-05-2021","12000000.00","COMPLETED","1553.34","1","ارض","Land","63","سكنية","Residential","375","جميرا الثانيه","Jumeirah Second","1553.00","12000000.00"
"24","تقييم عقار","Property Evaluation","2021","1938","23-05-2021","743941.00","COMPLETED","129.22","3","وحدة","Unit","42","مكتب","Office","350","الثنيه الخامسة","Al Thanyah Fifth","129.22","743941.00"
"24","تقييم عقار","Property Evaluation","2021","2507","27-06-2021","75000000.00","COMPLETED","3716.12","1","ارض","Land",null,"","","378","القرهود","Al Garhoud","3716.12","75000000.00"
"24","تقييم عقار","Property Evaluation","2021","2825","25-07-2021","60715112.00","COMPLETED","2350.26","1","ارض","Land","62","تجارية","Commercial","334","الجداف","Al Jadaf","2350.26","60715112.00"
"24","تقييم عقار","Property Evaluation","2021","2898","01-08-2021","1250845.00","COMPLETED","464.83","1","ارض","Land","4","فيلا","Villa","335","ند الشبا الاولى","Nad Al Shiba First","464.83","1250845.00"
"24","تقييم عقار","Property Evaluation","2021","3012","10-08-2021","140000000.00","COMPLETED","4851.49","1","ارض","Land","62","تجارية","Commercial","278","منخول","Mankhool","4851.49","140000000.00"
"24","تقييم عقار","Property Evaluation","2021","3019","10-08-2021","8149988.00","COMPLETED","62774.00","1","ارض","Land","64","زراعية","Agricultural","497","لهباب الثانية","Lehbab Second","62773.91","8149988.00"
"24","تقييم عقار","Property Evaluation","2021","3021","10-08-2021","3000028.00","COMPLETED","232.26","1","ارض","Land","62","تجارية","Commercial","271","الكرامه","Al Karama","232.26","3000028.00"
"24","تقييم عقار","Property Evaluation","2021","3025","10-08-2021","84931883.00","COMPLETED","46414.34","1","ارض","Land","65","صناعية","Industrial","308","القوز الصناعيه الاولى","Al Goze Industrial First","46414.36","84931883.00"
"24","تقييم عقار","Property Evaluation","2020","2465","17-09-2020","5062504.00","COMPLETED","1881.29","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","1881.29","5062504.00"
"24","تقييم عقار","Property Evaluation","2020","2493","20-09-2020","1034066.00","COMPLETED","137.24","3","وحدة","Unit","60","شقه سكنيه","Flat","435","الحبيه الرابعة","Al Hebiah Fourth","137.24","1034066.00"
"24","تقييم عقار","Property Evaluation","2020","2544","23-09-2020","2097884.00","COMPLETED","3898.00","1","ارض","Land","26","محول كهرباء","Electricity Station","412","المركاض","Al Merkadh","3898.01","2097884.00"
"24","تقييم عقار","Property Evaluation","2020","2784","20-10-2020","487055.89","COMPLETED","83.44","3","وحدة","Unit","60","شقه سكنيه","Flat","484","ند حصة","Nadd Hessa","83.44","487055.89"
"24","تقييم عقار","Property Evaluation","2020","3123","17-11-2020","35000000.00","COMPLETED","3830.72","1","ارض","Land","62","تجارية","Commercial","352","الثنيه الرابعة","Al Thanayah Fourth","3830.76","35000000.00"
"24","تقييم عقار","Property Evaluation","2020","3259","01-12-2020","8334782.00","COMPLETED","5530.91","1","ارض","Land","62","تجارية","Commercial","485","معيصم الأول","Me'Aisem First","5530.91","8334782.00"
"24","تقييم عقار","Property Evaluation","2020","3437","17-12-2020","6651433.00","COMPLETED","1765.54","1","ارض","Land","62","تجارية","Commercial","343","ورسان الاولى","Al Warsan First","1765.54","6651433.00"
"24","تقييم عقار","Property Evaluation","2020","3511","23-12-2020","16000000.00","COMPLETED","4290.52","1","ارض","Land","62","تجارية","Commercial","445","جبل علي الأولى","Jabal Ali First","4290.52","16000000.00"
"24","تقييم عقار","Property Evaluation","2020","3587","28-12-2020","4800564.00","COMPLETED","1783.95","1","ارض","Land","63","سكنية","Residential","396","الخوانيج الأولى","Al Khawaneej First","1783.95","4800564.00"
"24","تقييم عقار","Property Evaluation","2020","3605","29-12-2020","25000000.00","COMPLETED","4647.10","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","4647.10","25000000.00"
"24","تقييم عقار","Property Evaluation","2021","177","12-01-2021","8500000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","393","البرشاء الثانيه","Al Barsha Second","1393.55","8500000.00"
"24","تقييم عقار","Property Evaluation","2021","327","21-01-2021","13762328.00","COMPLETED","2367.71","1","ارض","Land","62","تجارية","Commercial","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","4702.98","13762328.00"
"24","تقييم عقار","Property Evaluation","2021","447","28-01-2021","815821.65","COMPLETED","88.69","3","وحدة","Unit","42","مكتب","Office","443","الثنيه الأولى","Al Thanyah First","88.69","815821.65"
"24","تقييم عقار","Property Evaluation","2021","644","11-02-2021","9788389.00","COMPLETED","757.81","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","757.81","9788389.00"
"24","تقييم عقار","Property Evaluation","2021","653","11-02-2021","19364982.00","COMPLETED","7196.27","1","ارض","Land","63","سكنية","Residential","348","القوز الرابعه","Al Goze Fourth","7196.27","19364982.00"
"24","تقييم عقار","Property Evaluation","2021","778","21-02-2021","2368470.19","COMPLETED","248.41","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","248.41","2368470.19"
"24","تقييم عقار","Property Evaluation","2021","1041","10-03-2021","30337729.00","COMPLETED","9394.90","1","ارض","Land","65","صناعية","Industrial","309","القوز الصناعيه الثالثه","Al Goze Industrial Third","9395.31","30337729.00"
"24","تقييم عقار","Property Evaluation","2021","1043","10-03-2021","47879936.00","COMPLETED","14827.32","1","ارض","Land","65","صناعية","Industrial","248","ام رمول","Um Ramool","14827.33","47879936.00"
"24","تقييم عقار","Property Evaluation","2021","1179","23-03-2021","6718228.00","COMPLETED","1783.27","1","ارض","Land","63","سكنية","Residential","304","ام سقيم الثانيه","Um Suqaim Second","1783.00","6718228.00"
"24","تقييم عقار","Property Evaluation","2021","1546","19-04-2021","17557576.23","COMPLETED","580.89","3","وحدة","Unit","60","شقه سكنيه","Flat","410","نخلة جميرا","Palm Jumeirah","580.85","17557576.23"
"24","تقييم عقار","Property Evaluation","2021","1728","03-05-2021","1097789.31","COMPLETED","113.48","3","وحدة","Unit","42","مكتب","Office","350","الثنيه الخامسة","Al Thanyah Fifth","113.48","1097789.31"
"24","تقييم عقار","Property Evaluation","2021","1762","06-05-2021","5494486.00","COMPLETED","1020.91","1","ارض","Land","63","سكنية","Residential","351","الثنيه الثالثة","Al Thanyah Third","1050.77","5494486.00"
"24","تقييم عقار","Property Evaluation","2021","1776","09-05-2021","27000000.00","COMPLETED","601.08","1","ارض","Land","62","تجارية","Commercial","267","الرفاعه","Al Raffa","601.08","27000000.00"
"24","تقييم عقار","Property Evaluation","2021","2485","24-06-2021","6000000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","393","البرشاء الثانيه","Al Barsha Second","1393.55","6000000.00"
"24","تقييم عقار","Property Evaluation","2021","2486","24-06-2021","2207873.91","COMPLETED","151.36","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","151.36","2207873.91"
"24","تقييم عقار","Property Evaluation","2021","2487","24-06-2021","331978.44","COMPLETED","40.84","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","40.84","331978.44"
"24","تقييم عقار","Property Evaluation","2021","2491","24-06-2021","2263778.63","COMPLETED","175.79","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","175.79","2263778.63"
"24","تقييم عقار","Property Evaluation","2021","2495","24-06-2021","2295414.84","COMPLETED","158.34","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","158.34","2295414.84"
"24","تقييم عقار","Property Evaluation","2020","2130","17-08-2020","968492.00","COMPLETED","149.96","3","وحدة","Unit","42","مكتب","Office","350","الثنيه الخامسة","Al Thanyah Fifth","149.96","968492.00"
"24","تقييم عقار","Property Evaluation","2020","2226","30-08-2020","5000000.00","COMPLETED","929.03","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","929.03","5000000.00"
"24","تقييم عقار","Property Evaluation","2020","2511","21-09-2020","1800000.00","COMPLETED","315.48","2","مبنى","Building","4","فيلا","Villa","506","اليلايس 1","Al Yelayiss 1","315.48","1800000.00"
"24","تقييم عقار","Property Evaluation","2020","3326","07-12-2020","9344991.00","COMPLETED","5787.86","1","ارض","Land","65","صناعية","Industrial","308","القوز الصناعيه الاولى","Al Goze Industrial First","5787.86","9344991.00"
"24","تقييم عقار","Property Evaluation","2020","3558","27-12-2020","612516.17","COMPLETED","76.50","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","76.50","612516.17"
"24","تقييم عقار","Property Evaluation","2020","3629","31-12-2020","288271.75","COMPLETED","29.20","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","29.20","288271.75"
"24","تقييم عقار","Property Evaluation","2021","195","12-01-2021","2683982.00","COMPLETED","1385.28","1","ارض","Land","63","سكنية","Residential","298","الورقاء الثالثه","Al Warqa Third","1385.28","2683982.00"
"24","تقييم عقار","Property Evaluation","2021","490","31-01-2021","6803990.00","COMPLETED","1053.52","1","ارض","Land","62","تجارية","Commercial","334","الجداف","Al Jadaf","1053.52","6803990.00"
"24","تقييم عقار","Property Evaluation","2021","494","31-01-2021","33000000.00","COMPLETED","918.62","1","ارض","Land","63","سكنية","Residential","239","البراحه","Al Baraha","918.63","33000000.00"
"24","تقييم عقار","Property Evaluation","2021","642","11-02-2021","55159820.00","COMPLETED","2562.26","1","ارض","Land","63","سكنية","Residential","244","المرقبات","Al Murqabat","2562.27","55159820.00"
"24","تقييم عقار","Property Evaluation","2021","830","23-02-2021","933359.77","COMPLETED","77.13","3","وحدة","Unit","60","شقه سكنيه","Flat","330","مرسى دبي","Marsa Dubai","77.13","933359.77"
"24","تقييم عقار","Property Evaluation","2021","1008","09-03-2021","9151209.00","COMPLETED","1062.72","1","ارض","Land","63","سكنية","Residential","318","جميرا الثالثه","Jumeirah Third","1063.00","9151209.00"
"24","تقييم عقار","Property Evaluation","2021","1013","09-03-2021","1681700.00","COMPLETED","976.47","1","ارض","Land","111","مواقف أرضية","Ground Level Parcking","355","النهده الاولى","Al Nahda First","976.47","1681700.00"
"24","تقييم عقار","Property Evaluation","2021","1050","10-03-2021","30000000.00","COMPLETED","5476.94","1","ارض","Land","65","صناعية","Industrial","455","سيح شعيب 4","Saih Shuaib 4","5476.94","30000000.00"
"24","تقييم عقار","Property Evaluation","2021","1267","29-03-2021","230000000.00","COMPLETED","17837.99","1","ارض","Land","17","مركز تسوق","Shopping Mall","336","ند الشبا الثانيه","Nad Al Shiba Second","17837.99","230000000.00"
